Datetime,Energy_Consumption_kWh,Temperature_C,Humidity_Pct,Hour_of_Day,Day_of_Week,Is_Weekend
2024-03-15 18:00:00,2.507,17.67,78.3,18,4,0
2024-03-15 19:00:00,3.206,17.54,77.7,19,4,0
2024-03-15 20:00:00,3.278,17.96,77.7,20,4,0
2024-03-15 21:00:00,3.059,17.52,74.9,21,4,0
2024-03-15 22:00:00,2.508,18.2,75.9,22,4,0
2024-03-15 23:00:00,3.436,16.86,69.4,23,4,0
2024-03-16 00:00:00,1.136,17.06,62.8,0,5,1
2024-03-16 01:00:00,1.281,14.8,66.8,1,5,1
2024-03-16 02:00:00,1.157,13.25,57.6,2,5,1
2024-03-16 03:00:00,1.369,11.6,56.7,3,5,1
2024-03-16 04:00:00,1.534,10.35,50.2,4,5,1
2024-03-16 05:00:00,1.624,9.55,51.6,5,5,1
2024-03-16 06:00:00,2.059,9.95,50.9,6,5,1
2024-03-16 07:00:00,2.636,9.65,44.8,7,5,1
2024-03-16 08:00:00,3.367,8.25,58.1,8,5,1
2024-03-16 09:00:00,2.935,9.89,58.3,9,5,1
2024-03-16 10:00:00,2.779,9.52,56.3,10,5,1
2024-03-16 11:00:00,2.591,10.61,57.8,11,5,1
2024-03-16 12:00:00,2.282,12.43,66.0,12,5,1
2024-03-16 13:00:00,1.976,13.09,69.1,13,5,1
2024-03-16 14:00:00,1.934,13.56,73.6,14,5,1
2024-03-16 15:00:00,1.702,14.35,76.2,15,5,1
2024-03-16 16:00:00,1.686,14.68,79.5,16,5,1
2024-03-16 17:00:00,1.797,16.48,83.8,17,5,1
2024-03-16 18:00:00,2.409,17.5,81.7,18,5,1
2024-03-16 19:00:00,3.268,17.49,76.3,19,5,1
2024-03-16 20:00:00,3.282,18.16,82.1,20,5,1
2024-03-16 21:00:00,3.166,18.14,80.5,21,5,1
2024-03-16 22:00:00,2.396,17.51,82.0,22,5,1
2024-03-16 23:00:00,1.781,16.54,65.5,23,5,1
2024-03-17 00:00:00,1.175,16.11,65.7,0,6,1
2024-03-17 01:00:00,1.136,15.19,54.9,1,6,1
2024-03-17 02:00:00,1.317,13.11,59.2,2,6,1
2024-03-17 03:00:00,1.357,13.45,52.7,3,6,1
2024-03-17 04:00:00,1.457,11.46,57.8,4,6,1
2024-03-17 05:00:00,1.594,10.6,48.2,5,6,1
2024-03-17 06:00:00,1.889,10.31,44.9,6,6,1
2024-03-17 07:00:00,2.729,9.57,49.1,7,6,1
2024-03-17 08:00:00,3.298,9.86,46.1,8,6,1
2024-03-17 09:00:00,2.937,9.61,56.6,9,6,1
2024-03-17 10:00:00,2.695,9.53,51.3,10,6,1
2024-03-17 11:00:00,4.246,10.83,61.2,11,6,1
2024-03-17 12:00:00,2.418,10.86,58.8,12,6,1
2024-03-17 13:00:00,1.951,12.7,67.9,13,6,1
2024-03-17 14:00:00,1.919,13.79,77.4,14,6,1
2024-03-17 15:00:00,1.629,14.85,76.7,15,6,1
2024-03-17 16:00:00,1.513,15.99,75.4,16,6,1
2024-03-17 17:00:00,1.875,15.87,79.4,17,6,1
2024-03-17 18:00:00,5.123,17.39,80.1,18,6,1
2024-03-17 19:00:00,3.08,18.23,80.9,19,6,1
2024-03-17 20:00:00,3.517,18.43,73.9,20,6,1
2024-03-17 21:00:00,2.994,17.56,77.4,21,6,1
2024-03-17 22:00:00,2.32,18.49,64.4,22,6,1
2024-03-17 23:00:00,1.83,16.5,67.0,23,6,1
2024-03-18 00:00:00,1.292,16.68,63.5,0,0,0
2024-03-18 01:00:00,1.074,15.27,63.0,1,0,0
2024-03-18 02:00:00,1.276,13.46,57.6,2,0,0
2024-03-18 03:00:00,1.267,13.76,50.2,3,0,0
2024-03-18 04:00:00,1.299,10.89,49.1,4,0,0
2024-03-18 05:00:00,1.592,11.23,51.1,5,0,0
2024-03-18 06:00:00,1.991,10.57,49.8,6,0,0
2024-03-18 07:00:00,2.618,9.12,48.8,7,0,0
2024-03-18 08:00:00,3.003,10.21,50.6,8,0,0
2024-03-18 09:00:00,2.713,9.38,56.5,9,0,0
2024-03-18 10:00:00,1.853,10.16,55.9,10,0,0
2024-03-18 11:00:00,1.576,10.86,60.9,11,0,0
2024-03-18 12:00:00,1.494,11.56,71.5,12,0,0
2024-03-18 13:00:00,1.463,13.21,64.6,13,0,0
2024-03-18 14:00:00,1.42,14.37,66.9,14,0,0
2024-03-18 15:00:00,1.289,14.02,78.0,15,0,0
2024-03-18 16:00:00,1.139,16.94,76.0,16,0,0
2024-03-18 17:00:00,1.91,16.09,78.5,17,0,0
2024-03-18 18:00:00,2.458,18.43,77.7,18,0,0
2024-03-18 19:00:00,3.077,18.94,78.7,19,0,0
2024-03-18 20:00:00,3.469,17.76,82.8,20,0,0
2024-03-18 21:00:00,3.229,18.02,78.0,21,0,0
2024-03-18 22:00:00,2.218,17.16,75.1,22,0,0
2024-03-18 23:00:00,1.843,16.98,64.6,23,0,0
2024-03-19 00:00:00,1.086,16.0,61.5,0,1,0
2024-03-19 01:00:00,1.24,15.57,52.6,1,1,0
2024-03-19 02:00:00,1.21,14.73,55.1,2,1,0
2024-03-19 03:00:00,1.282,13.62,57.3,3,1,0
2024-03-19 04:00:00,1.386,11.36,53.6,4,1,0
2024-03-19 05:00:00,1.426,10.64,49.8,5,1,0
2024-03-19 06:00:00,2.006,9.05,49.9,6,1,0
2024-03-19 07:00:00,2.674,9.13,48.4,7,1,0
2024-03-19 08:00:00,2.998,10.04,52.6,8,1,0
2024-03-19 09:00:00,2.431,10.59,56.7,9,1,0
2024-03-19 10:00:00,1.994,9.33,52.7,10,1,0
2024-03-19 11:00:00,1.594,10.44,62.0,11,1,0
2024-03-19 12:00:00,1.589,11.71,67.8,12,1,0
2024-03-19 13:00:00,1.444,12.98,67.6,13,1,0
2024-03-19 14:00:00,1.429,13.5,74.6,14,1,0
2024-03-19 15:00:00,1.387,15.41,84.1,15,1,0
2024-03-19 16:00:00,1.217,15.96,77.7,16,1,0
2024-03-19 17:00:00,1.754,17.17,80.7,17,1,0
2024-03-19 18:00:00,2.457,18.22,77.8,18,1,0
2024-03-19 19:00:00,3.299,18.35,80.0,19,1,0
2024-03-19 20:00:00,3.331,18.25,79.4,20,1,0
2024-03-19 21:00:00,3.27,18.29,76.2,21,1,0
2024-03-19 22:00:00,2.603,17.86,69.4,22,1,0
2024-03-19 23:00:00,1.8,16.98,69.5,23,1,0
2024-03-20 00:00:00,1.176,16.12,69.4,0,2,0
2024-03-20 01:00:00,1.145,16.15,62.5,1,2,0
2024-03-20 02:00:00,1.195,14.37,60.4,2,2,0
2024-03-20 03:00:00,1.193,12.69,53.7,3,2,0
2024-03-20 04:00:00,1.352,12.21,54.3,4,2,0
2024-03-20 05:00:00,1.694,10.66,51.3,5,2,0
2024-03-20 06:00:00,1.85,10.85,47.1,6,2,0
2024-03-20 07:00:00,2.559,9.92,51.5,7,2,0
2024-03-20 08:00:00,2.825,9.49,49.0,8,2,0
2024-03-20 09:00:00,2.604,9.98,52.5,9,2,0
2024-03-20 10:00:00,1.941,9.22,58.1,10,2,0
2024-03-20 11:00:00,1.67,10.2,62.0,11,2,0
2024-03-20 12:00:00,1.591,11.1,61.4,12,2,0
2024-03-20 13:00:00,1.46,12.99,72.0,13,2,0
2024-03-20 14:00:00,1.415,15.11,74.2,14,2,0
2024-03-20 15:00:00,1.313,16.58,73.5,15,2,0
2024-03-20 16:00:00,1.34,16.71,73.4,16,2,0
2024-03-20 17:00:00,1.825,17.57,79.1,17,2,0
2024-03-20 18:00:00,2.532,16.91,78.7,18,2,0
2024-03-20 19:00:00,3.161,18.11,79.8,19,2,0
2024-03-20 20:00:00,3.415,18.12,76.9,20,2,0
2024-03-20 21:00:00,5.943,18.07,69.6,21,2,0
2024-03-20 22:00:00,2.476,17.9,71.3,22,2,0
2024-03-20 23:00:00,1.913,17.01,68.0,23,2,0
2024-03-21 00:00:00,1.249,15.17,66.9,0,3,0
2024-03-21 01:00:00,1.053,15.73,59.0,1,3,0
2024-03-21 02:00:00,1.347,13.47,62.5,2,3,0
2024-03-21 03:00:00,1.284,13.1,48.7,3,3,0
2024-03-21 04:00:00,1.281,13.12,55.9,4,3,0
2024-03-21 05:00:00,1.618,10.4,49.8,5,3,0
2024-03-21 06:00:00,2.041,8.72,52.6,6,3,0
2024-03-21 07:00:00,2.621,9.62,50.8,7,3,0
2024-03-21 08:00:00,2.849,10.3,55.4,8,3,0
2024-03-21 09:00:00,2.596,10.97,53.2,9,3,0
2024-03-21 10:00:00,1.888,9.51,54.2,10,3,0
2024-03-21 11:00:00,1.548,11.27,65.4,11,3,0
2024-03-21 12:00:00,1.492,11.63,64.7,12,3,0
2024-03-21 13:00:00,1.51,12.93,69.5,13,3,0
2024-03-21 14:00:00,1.39,15.75,76.2,14,3,0
2024-03-21 15:00:00,1.346,14.43,72.5,15,3,0
2024-03-21 16:00:00,1.233,16.57,79.8,16,3,0
2024-03-21 17:00:00,1.68,17.64,77.7,17,3,0
2024-03-21 18:00:00,2.492,18.73,79.6,18,3,0
2024-03-21 19:00:00,3.226,18.59,79.7,19,3,0
2024-03-21 20:00:00,3.318,18.87,73.5,20,3,0
2024-03-21 21:00:00,3.234,18.3,73.3,21,3,0
2024-03-21 22:00:00,2.465,18.25,76.6,22,3,0
2024-03-21 23:00:00,1.808,17.17,71.5,23,3,0
2024-03-22 00:00:00,1.168,16.82,64.8,0,4,0
2024-03-22 01:00:00,1.089,15.15,61.8,1,4,0
2024-03-22 02:00:00,1.279,14.43,56.6,2,4,0
2024-03-22 03:00:00,1.217,13.03,58.5,3,4,0
2024-03-22 04:00:00,1.261,12.64,51.4,4,4,0
2024-03-22 05:00:00,1.626,11.01,51.2,5,4,0
2024-03-22 06:00:00,1.875,9.26,53.4,6,4,0
2024-03-22 07:00:00,2.399,10.64,48.2,7,4,0
2024-03-22 08:00:00,2.983,9.19,56.7,8,4,0
2024-03-22 09:00:00,2.636,9.49,49.8,9,4,0
2024-03-22 10:00:00,1.898,9.98,62.4,10,4,0
2024-03-22 11:00:00,1.506,11.88,60.0,11,4,0
2024-03-22 12:00:00,1.842,10.71,64.3,12,4,0
2024-03-22 13:00:00,1.385,14.97,63.2,13,4,0
2024-03-22 14:00:00,1.356,14.89,71.1,14,4,0
2024-03-22 15:00:00,1.252,15.55,72.5,15,4,0
2024-03-22 16:00:00,2.946,16.48,76.2,16,4,0
2024-03-22 17:00:00,1.857,17.62,79.1,17,4,0
2024-03-22 18:00:00,2.539,18.48,82.9,18,4,0
2024-03-22 19:00:00,2.988,19.0,80.1,19,4,0
2024-03-22 20:00:00,3.38,19.11,78.9,20,4,0
2024-03-22 21:00:00,3.143,18.68,72.3,21,4,0
2024-03-22 22:00:00,2.489,18.06,69.9,22,4,0
2024-03-22 23:00:00,1.809,17.38,74.3,23,4,0
2024-03-23 00:00:00,1.243,16.42,62.8,0,5,1
2024-03-23 01:00:00,1.135,16.14,66.1,1,5,1
2024-03-23 02:00:00,1.325,14.65,56.8,2,5,1
2024-03-23 03:00:00,1.491,11.37,54.4,3,5,1
2024-03-23 04:00:00,1.232,12.45,55.2,4,5,1
2024-03-23 05:00:00,1.448,11.24,54.3,5,5,1
2024-03-23 06:00:00,1.877,10.4,49.7,6,5,1
2024-03-23 07:00:00,2.728,9.74,49.3,7,5,1
2024-03-23 08:00:00,2.973,10.49,51.8,8,5,1
2024-03-23 09:00:00,2.866,10.54,55.4,9,5,1
2024-03-23 10:00:00,2.726,9.97,60.2,10,5,1
2024-03-23 11:00:00,2.464,11.39,61.1,11,5,1
2024-03-23 12:00:00,2.427,11.5,66.9,12,5,1
2024-03-23 13:00:00,2.115,12.34,73.8,13,5,1
2024-03-23 14:00:00,1.92,13.96,73.6,14,5,1
2024-03-23 15:00:00,1.648,16.03,76.5,15,5,1
2024-03-23 16:00:00,1.615,17.17,73.4,16,5,1
2024-03-23 17:00:00,1.834,17.84,71.6,17,5,1
2024-03-23 18:00:00,2.452,18.69,81.2,18,5,1
2024-03-23 19:00:00,3.109,19.02,79.2,19,5,1
2024-03-23 20:00:00,3.34,18.48,76.4,20,5,1
2024-03-23 21:00:00,3.083,18.97,76.3,21,5,1
2024-03-23 22:00:00,2.443,18.75,72.3,22,5,1
2024-03-23 23:00:00,1.698,18.01,72.3,23,5,1
2024-03-24 00:00:00,1.163,17.34,65.3,0,6,1
2024-03-24 01:00:00,1.231,15.97,58.9,1,6,1
2024-03-24 02:00:00,1.098,14.6,60.5,2,6,1
2024-03-24 03:00:00,1.304,13.87,53.7,3,6,1
2024-03-24 04:00:00,1.467,12.13,53.6,4,6,1
2024-03-24 05:00:00,3.791,10.69,49.1,5,6,1
2024-03-24 06:00:00,2.069,10.41,48.1,6,6,1
2024-03-24 07:00:00,2.673,9.61,50.8,7,6,1
2024-03-24 08:00:00,3.188,9.5,52.0,8,6,1
2024-03-24 09:00:00,2.898,9.98,55.8,9,6,1
2024-03-24 10:00:00,2.758,10.04,56.7,10,6,1
2024-03-24 11:00:00,3.759,11.05,55.6,11,6,1
2024-03-24 12:00:00,2.378,11.04,63.7,12,6,1
2024-03-24 13:00:00,2.023,13.39,71.3,13,6,1
2024-03-24 14:00:00,1.753,14.43,71.6,14,6,1
2024-03-24 15:00:00,1.712,15.11,74.9,15,6,1
2024-03-24 16:00:00,1.687,17.08,80.9,16,6,1
2024-03-24 17:00:00,1.867,18.19,77.4,17,6,1
2024-03-24 18:00:00,2.434,17.38,75.4,18,6,1
2024-03-24 19:00:00,3.015,18.34,79.0,19,6,1
2024-03-24 20:00:00,3.345,18.49,76.5,20,6,1
2024-03-24 21:00:00,3.199,18.24,72.7,21,6,1
2024-03-24 22:00:00,2.404,18.85,72.0,22,6,1
2024-03-24 23:00:00,1.82,17.53,70.4,23,6,1
2024-03-25 00:00:00,1.114,16.56,65.0,0,0,0
2024-03-25 01:00:00,1.227,14.43,62.0,1,0,0
2024-03-25 02:00:00,1.163,14.86,62.9,2,0,0
2024-03-25 03:00:00,1.399,12.57,53.4,3,0,0
2024-03-25 04:00:00,1.415,12.27,52.8,4,0,0
2024-03-25 05:00:00,1.47,11.47,49.0,5,0,0
2024-03-25 06:00:00,1.844,11.41,47.5,6,0,0
2024-03-25 07:00:00,2.579,9.36,48.8,7,0,0
2024-03-25 08:00:00,2.952,8.18,50.6,8,0,0
2024-03-25 09:00:00,2.483,10.26,55.5,9,0,0
2024-03-25 10:00:00,1.738,11.69,64.5,10,0,0
2024-03-25 11:00:00,1.541,12.07,59.0,11,0,0
2024-03-25 12:00:00,1.517,12.39,63.8,12,0,0
2024-03-25 13:00:00,1.454,13.06,68.7,13,0,0
2024-03-25 14:00:00,1.449,15.0,73.7,14,0,0
2024-03-25 15:00:00,1.32,15.1,76.4,15,0,0
2024-03-25 16:00:00,1.371,17.06,81.8,16,0,0
2024-03-25 17:00:00,1.666,18.01,72.2,17,0,0
2024-03-25 18:00:00,2.129,19.07,72.8,18,0,0
2024-03-25 19:00:00,3.13,20.54,78.0,19,0,0
2024-03-25 20:00:00,3.286,19.28,81.3,20,0,0
2024-03-25 21:00:00,3.09,18.59,70.9,21,0,0
2024-03-25 22:00:00,4.239,18.43,63.5,22,0,0
2024-03-25 23:00:00,1.935,16.67,70.6,23,0,0
2024-03-26 00:00:00,1.232,16.39,65.7,0,1,0
2024-03-26 01:00:00,1.213,15.48,57.8,1,1,0
2024-03-26 02:00:00,1.267,14.25,54.5,2,1,0
2024-03-26 03:00:00,1.271,13.49,51.5,3,1,0
2024-03-26 04:00:00,1.351,11.83,52.3,4,1,0
2024-03-26 05:00:00,1.548,12.06,48.6,5,1,0
2024-03-26 06:00:00,1.823,10.68,51.5,6,1,0
2024-03-26 07:00:00,2.58,10.23,41.9,7,1,0
2024-03-26 08:00:00,2.805,9.89,49.4,8,1,0
2024-03-26 09:00:00,2.561,10.34,51.0,9,1,0
2024-03-26 10:00:00,1.778,11.19,56.7,10,1,0
2024-03-26 11:00:00,1.743,10.89,59.5,11,1,0
2024-03-26 12:00:00,1.415,11.96,67.4,12,1,0
2024-03-26 13:00:00,1.414,13.26,63.3,13,1,0
2024-03-26 14:00:00,1.457,13.8,72.6,14,1,0
2024-03-26 15:00:00,1.342,15.28,77.3,15,1,0
2024-03-26 16:00:00,1.33,16.58,83.6,16,1,0
2024-03-26 17:00:00,1.732,18.33,78.0,17,1,0
2024-03-26 18:00:00,2.395,18.68,81.0,18,1,0
2024-03-26 19:00:00,3.207,19.09,74.1,19,1,0
2024-03-26 20:00:00,3.396,19.64,70.8,20,1,0
2024-03-26 21:00:00,3.137,18.9,78.1,21,1,0
2024-03-26 22:00:00,2.433,18.77,72.5,22,1,0
2024-03-26 23:00:00,1.714,17.76,72.4,23,1,0
2024-03-27 00:00:00,1.275,17.05,60.9,0,2,0
2024-03-27 01:00:00,1.24,15.46,62.7,1,2,0
2024-03-27 02:00:00,1.449,13.19,63.1,2,2,0
2024-03-27 03:00:00,1.167,13.41,55.7,3,2,0
2024-03-27 04:00:00,1.339,13.26,52.8,4,2,0
2024-03-27 05:00:00,1.359,12.04,50.5,5,2,0
2024-03-27 06:00:00,1.871,11.35,45.3,6,2,0
2024-03-27 07:00:00,2.565,11.07,54.6,7,2,0
2024-03-27 08:00:00,2.736,10.23,50.2,8,2,0
2024-03-27 09:00:00,2.52,10.45,55.9,9,2,0
2024-03-27 10:00:00,1.78,10.41,52.8,10,2,0
2024-03-27 11:00:00,1.52,11.31,57.6,11,2,0
2024-03-27 12:00:00,1.503,12.81,69.3,12,2,0
2024-03-27 13:00:00,1.493,14.25,67.8,13,2,0
2024-03-27 14:00:00,1.364,14.61,76.9,14,2,0
2024-03-27 15:00:00,1.332,15.59,75.4,15,2,0
2024-03-27 16:00:00,1.324,16.95,72.5,16,2,0
2024-03-27 17:00:00,1.808,18.25,82.2,17,2,0
2024-03-27 18:00:00,2.355,17.74,78.2,18,2,0
2024-03-27 19:00:00,3.196,17.68,81.6,19,2,0
2024-03-27 20:00:00,3.424,18.89,78.1,20,2,0
2024-03-27 21:00:00,3.139,18.34,71.0,21,2,0
2024-03-27 22:00:00,2.378,18.32,73.0,22,2,0
2024-03-27 23:00:00,1.771,17.82,75.5,23,2,0
2024-03-28 00:00:00,1.186,16.71,66.5,0,3,0
2024-03-28 01:00:00,1.077,16.77,60.9,1,3,0
2024-03-28 02:00:00,1.065,14.94,60.7,2,3,0
2024-03-28 03:00:00,1.172,13.76,55.0,3,3,0
2024-03-28 04:00:00,1.347,12.87,52.6,4,3,0
2024-03-28 05:00:00,1.504,10.89,47.2,5,3,0
2024-03-28 06:00:00,1.767,11.48,50.7,6,3,0
2024-03-28 07:00:00,3.878,10.37,53.6,7,3,0
2024-03-28 08:00:00,2.83,10.67,49.5,8,3,0
2024-03-28 09:00:00,2.561,9.78,58.7,9,3,0
2024-03-28 10:00:00,2.036,9.94,57.2,10,3,0
2024-03-28 11:00:00,1.599,12.08,58.5,11,3,0
2024-03-28 12:00:00,3.953,12.75,68.0,12,3,0
2024-03-28 13:00:00,1.57,13.08,68.0,13,3,0
2024-03-28 14:00:00,1.295,14.26,74.8,14,3,0
2024-03-28 15:00:00,1.218,16.63,74.7,15,3,0
2024-03-28 16:00:00,1.227,16.33,77.8,16,3,0
2024-03-28 17:00:00,1.915,18.96,81.0,17,3,0
2024-03-28 18:00:00,2.399,18.16,80.9,18,3,0
2024-03-28 19:00:00,3.007,19.53,73.5,19,3,0
2024-03-28 20:00:00,5.929,19.11,74.6,20,3,0
2024-03-28 21:00:00,3.088,19.52,78.4,21,3,0
2024-03-28 22:00:00,2.464,18.39,72.1,22,3,0
2024-03-28 23:00:00,1.828,17.9,67.3,23,3,0
2024-03-29 00:00:00,1.134,17.1,60.9,0,4,0
2024-03-29 01:00:00,1.255,15.39,57.9,1,4,0
2024-03-29 02:00:00,1.149,15.27,51.4,2,4,0
2024-03-29 03:00:00,1.24,13.36,54.1,3,4,0
2024-03-29 04:00:00,1.393,12.45,50.2,4,4,0
2024-03-29 05:00:00,1.491,11.06,47.6,5,4,0
2024-03-29 06:00:00,1.968,9.41,49.8,6,4,0
2024-03-29 07:00:00,2.588,10.39,51.6,7,4,0
2024-03-29 08:00:00,2.707,11.8,58.3,8,4,0
2024-03-29 09:00:00,2.463,10.98,49.9,9,4,0
2024-03-29 10:00:00,1.826,10.95,61.0,10,4,0
2024-03-29 11:00:00,4.51,11.52,64.0,11,4,0
2024-03-29 12:00:00,1.535,12.63,62.7,12,4,0
2024-03-29 13:00:00,1.441,14.03,69.5,13,4,0
2024-03-29 14:00:00,1.417,14.17,71.1,14,4,0
2024-03-29 15:00:00,1.23,16.71,76.2,15,4,0
2024-03-29 16:00:00,1.324,17.56,82.5,16,4,0
2024-03-29 17:00:00,1.806,18.5,81.3,17,4,0
2024-03-29 18:00:00,2.468,19.05,81.5,18,4,0
2024-03-29 19:00:00,3.116,19.25,78.2,19,4,0
2024-03-29 20:00:00,3.43,19.8,73.5,20,4,0
2024-03-29 21:00:00,3.082,19.6,75.0,21,4,0
2024-03-29 22:00:00,2.447,18.59,76.1,22,4,0
2024-03-29 23:00:00,1.71,17.75,64.3,23,4,0
2024-03-30 00:00:00,1.174,17.22,61.8,0,5,1
2024-03-30 01:00:00,1.311,17.01,61.5,1,5,1
2024-03-30 02:00:00,1.226,14.18,54.5,2,5,1
2024-03-30 03:00:00,1.289,12.88,52.0,3,5,1
2024-03-30 04:00:00,1.466,12.77,50.7,4,5,1
2024-03-30 05:00:00,1.382,11.78,46.4,5,5,1
2024-03-30 06:00:00,1.813,11.14,47.1,6,5,1
2024-03-30 07:00:00,2.731,10.74,52.6,7,5,1
2024-03-30 08:00:00,3.094,10.31,48.1,8,5,1
2024-03-30 09:00:00,2.797,11.49,49.6,9,5,1
2024-03-30 10:00:00,2.584,10.09,55.6,10,5,1
2024-03-30 11:00:00,2.515,11.27,63.3,11,5,1
2024-03-30 12:00:00,2.359,12.64,64.4,12,5,1
2024-03-30 13:00:00,2.075,12.81,67.5,13,5,1
2024-03-30 14:00:00,1.858,14.86,72.6,14,5,1
2024-03-30 15:00:00,1.67,17.13,70.4,15,5,1
2024-03-30 16:00:00,1.662,17.23,79.5,16,5,1
2024-03-30 17:00:00,1.725,18.29,80.6,17,5,1
2024-03-30 18:00:00,2.544,18.12,78.8,18,5,1
2024-03-30 19:00:00,3.181,18.96,82.5,19,5,1
2024-03-30 20:00:00,3.371,19.26,74.6,20,5,1
2024-03-30 21:00:00,3.09,19.14,79.0,21,5,1
2024-03-30 22:00:00,2.431,19.66,73.0,22,5,1
2024-03-30 23:00:00,1.746,18.51,67.9,23,5,1
